Linux 3.10.0-1127.19.1.el7.x86_64 (localhost.localdomain) 	05/09/2023 	_x86_64_	(4 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601082     0         0     10209   10.00    0.00    0.00   10.00     3     10.00      0.00 3851748 2988424  37.31      0.00      0.00      0.00  |__0-M
 1683601082     0         0     10210   24.00    0.00    0.00   24.00     2      5.00      0.00 3851748 2988424  37.31      0.00      0.00      0.00  |__1-B
 1683601082     0         0     10211   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988424  37.31      0.00      0.00      0.00  |__2-B
 1683601082     0         0     10212   23.00    0.00    0.00   23.00     1      4.00      0.00 3851748 2988424  37.31      0.00      0.00      0.00  |__3-B
 1683601082     0         0     10238    3.00    0.00    0.00    3.00     0      1.00      0.00 3851748 2988424  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601083     0     10201         0  107.00    0.00    0.00  107.00     2     40.00      0.00 3851748 2988648  37.32      0.00      4.00      0.00  game
 1683601083     0         0     10201    1.00    0.00    0.00    1.00     2      0.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__game
 1683601083     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988648  37.32      0.00      4.00      0.00  |__log_f
 1683601083     0         0     10206    0.00    1.00    0.00    1.00     0     20.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__timer
 1683601083     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__net
 1683601083     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__connector
 1683601083     0         0     10209   33.00    0.00    0.00   33.00     3      5.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__0-M
 1683601083     0         0     10210   26.00    0.00    0.00   26.00     2      5.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__1-B
 1683601083     0         0     10211   19.00    0.00    0.00   19.00     1      5.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__2-B
 1683601083     0         0     10212   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__3-B
 1683601083     0         0     10238    4.00    0.00    0.00    4.00     0      0.00      0.00 3851748 2988648  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601084     0     10201         0   84.00    0.00    0.00   84.00     2     43.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  game
 1683601084     0         0     10201    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__game
 1683601084     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__log_f
 1683601084     0         0     10206    0.00    0.00    0.00    0.00     0     17.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__timer
 1683601084     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__net
 1683601084     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__connector
 1683601084     0         0     10209    9.00    0.00    0.00    9.00     3     10.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__0-M
 1683601084     0         0     10210   22.00    0.00    0.00   22.00     2      5.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__1-B
 1683601084     0         0     10211   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__2-B
 1683601084     0         0     10212   24.00    0.00    0.00   24.00     3      5.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__3-B
 1683601084     0         0     10238    3.00    0.00    0.00    3.00     0      1.00      0.00 3851748 2988572  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601085     0     10201         0  111.00    1.00    0.00  112.00     2     37.00      0.00 3851748 2988504  37.31      0.00      4.00      0.00  game
 1683601085     0         0     10201    1.00    0.00    0.00    1.00     2      0.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__game
 1683601085     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988504  37.31      0.00      4.00      0.00  |__log_f
 1683601085     0         0     10206    0.00    0.00    0.00    0.00     2     23.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__timer
 1683601085     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__net
 1683601085     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__connector
 1683601085     0         0     10209   36.00    0.00    0.00   36.00     3      0.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__0-M
 1683601085     0         0     10210   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__1-B
 1683601085     0         0     10211   25.00    0.00    0.00   25.00     1      4.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__2-B
 1683601085     0         0     10212   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__3-B
 1683601085     0         0     10238    3.00    0.00    0.00    3.00     2      0.00      0.00 3851748 2988504  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601086     0     10201         0   84.00    0.00    0.00   84.00     0     43.00      0.00 3851748 2988668  37.32      0.00      4.00      0.00  game
 1683601086     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__game
 1683601086     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988668  37.32      0.00      4.00      0.00  |__log_f
 1683601086     0         0     10206    0.00    0.00    0.00    0.00     2     17.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__timer
 1683601086     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__net
 1683601086     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__connector
 1683601086     0         0     10209   15.00    0.00    0.00   15.00     3     10.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__0-M
 1683601086     0         0     10210   19.00    0.00    0.00   19.00     1      5.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__1-B
 1683601086     0         0     10211   26.00    0.00    0.00   26.00     1      5.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__2-B
 1683601086     0         0     10212   20.00    0.00    0.00   20.00     2      5.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__3-B
 1683601086     0         0     10238    3.00    0.00    0.00    3.00     3      1.00      0.00 3851748 2988668  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601087     0     10201         0  107.00    0.00    0.00  107.00     1     57.00      0.00 3851748 2988456  37.31      0.00      4.00      0.00  game
 1683601087     0         0     10201    1.00    0.00    0.00    1.00     1      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__game
 1683601087     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988456  37.31      0.00      4.00      0.00  |__log_f
 1683601087     0         0     10206    0.00    0.00    0.00    0.00     1     19.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__timer
 1683601087     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__net
 1683601087     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__connector
 1683601087     0         0     10209   33.00    1.00    0.00   34.00     3     19.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__0-M
 1683601087     0         0     10210   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__1-B
 1683601087     0         0     10211   21.00    0.00    0.00   21.00     0      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__2-B
 1683601087     0         0     10212   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__3-B
 1683601087     0         0     10238    4.00    0.00    0.00    4.00     2      4.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601088     0     10201         0   86.00    0.00    0.00   86.00     0     43.00      0.00 3851748 2988376  37.31      0.00      4.00      0.00  game
 1683601088     0         0     10201    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__game
 1683601088     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988376  37.31      0.00      4.00      0.00  |__log_f
 1683601088     0         0     10206    0.00    1.00    0.00    1.00     2     18.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__timer
 1683601088     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__net
 1683601088     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__connector
 1683601088     0         0     10209   10.00    0.00    0.00   10.00     3     10.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__0-M
 1683601088     0         0     10210   26.00    0.00    0.00   26.00     3      4.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__1-B
 1683601088     0         0     10211   19.00    0.00    0.00   19.00     3      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__2-B
 1683601088     0         0     10212   26.00    0.00    0.00   26.00     1      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__3-B
 1683601088     0         0     10238    4.00    0.00    0.00    4.00     2      1.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601089     0     10201         0  109.00    1.00    0.00  110.00     0     45.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  game
 1683601089     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__game
 1683601089     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__log_f
 1683601089     0         0     10206    0.00    0.00    0.00    0.00     0     20.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__timer
 1683601089     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__net
 1683601089     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__connector
 1683601089     0         0     10209   31.00    0.00    0.00   31.00     2      9.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__0-M
 1683601089     0         0     10210   23.00    0.00    0.00   23.00     3      5.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__1-B
 1683601089     0         0     10211   28.00    0.00    0.00   28.00     1      5.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__2-B
 1683601089     0         0     10212   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__3-B
 1683601089     0         0     10238    3.00    1.00    0.00    4.00     0      1.00      0.00 3851748 2988232  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601090     0     10201         0  112.00    0.00    0.00  112.00     0     45.00      0.00 3851748 2988376  37.31      0.00      8.00      0.00  game
 1683601090     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__game
 1683601090     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988376  37.31      0.00      8.00      0.00  |__log_f
 1683601090     0         0     10206    0.00    0.00    0.00    0.00     1     18.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__timer
 1683601090     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__net
 1683601090     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__connector
 1683601090     0         0     10209   35.00    0.00    0.00   35.00     2     10.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__0-M
 1683601090     0         0     10210   23.00    0.00    0.00   23.00     3      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__1-B
 1683601090     0         0     10211   26.00    0.00    0.00   26.00     1      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__2-B
 1683601090     0         0     10212   22.00    0.00    0.00   22.00     1      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__3-B
 1683601090     0         0     10238    4.00    0.00    0.00    4.00     0      2.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601091     0     10201         0   89.00    0.00    0.00   89.00     3     38.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  game
 1683601091     0         0     10201    1.00    0.00    0.00    1.00     3      0.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__game
 1683601091     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__log_f
 1683601091     0         0     10206    0.00    0.00    0.00    0.00     3     18.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__timer
 1683601091     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__net
 1683601091     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__connector
 1683601091     0         0     10209   22.00    0.00    0.00   22.00     2      5.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__0-M
 1683601091     0         0     10210   22.00    0.00    0.00   22.00     1      5.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__1-B
 1683601091     0         0     10211   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__2-B
 1683601091     0         0     10212   20.00    0.00    0.00   20.00     0      5.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__3-B
 1683601091     0         0     10238    3.00    0.00    0.00    3.00     0      0.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601092     0     10201         0   89.00    0.00    0.00   89.00     2     38.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  game
 1683601092     0         0     10201    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__game
 1683601092     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__log_f
 1683601092     0         0     10206    0.00    0.00    0.00    0.00     2     18.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__timer
 1683601092     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__net
 1683601092     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__connector
 1683601092     0         0     10209   14.00    0.00    0.00   14.00     2      5.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__0-M
 1683601092     0         0     10210   26.00    0.00    0.00   26.00     3      5.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__1-B
 1683601092     0         0     10211   18.00    0.00    0.00   18.00     0      5.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__2-B
 1683601092     0         0     10212   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__3-B
 1683601092     0         0     10238    3.00    0.00    0.00    3.00     2      0.00      0.00 3851748 2988560  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601093     0     10201         0  112.00    0.00    0.00  112.00     0     44.00      0.00 3851748 2988440  37.31      0.00      8.00      0.00  game
 1683601093     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__game
 1683601093     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988440  37.31      0.00      8.00      0.00  |__log_f
 1683601093     0         0     10206    0.00    0.00    0.00    0.00     3     19.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__timer
 1683601093     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__net
 1683601093     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__connector
 1683601093     0         0     10209   34.00    0.00    0.00   34.00     2     10.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__0-M
 1683601093     0         0     10210   24.00    0.00    0.00   24.00     0      5.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__1-B
 1683601093     0         0     10211   26.00    0.00    0.00   26.00     3      4.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__2-B
 1683601093     0         0     10212   26.00    0.00    0.00   26.00     1      5.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__3-B
 1683601093     0         0     10238    3.00    0.00    0.00    3.00     3      1.00      0.00 3851748 2988440  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601094     0     10201         0  104.00    0.00    0.00  104.00     3     45.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  game
 1683601094     0         0     10201    1.00    0.00    0.00    1.00     3      0.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__game
 1683601094     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__log_f
 1683601094     0         0     10206    0.00    0.00    0.00    0.00     2     19.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__timer
 1683601094     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__net
 1683601094     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__connector
 1683601094     0         0     10209   27.00    0.00    0.00   27.00     1     10.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__0-M
 1683601094     0         0     10210   24.00    0.00    0.00   24.00     0      5.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__1-B
 1683601094     0         0     10211   26.00    0.00    0.00   26.00     3      5.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__2-B
 1683601094     0         0     10212   22.00    0.00    0.00   22.00     1      5.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__3-B
 1683601094     0         0     10238    4.00    0.00    0.00    4.00     2      1.00      0.00 3851748 2988348  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601095     0     10201         0   89.00    1.00    0.00   90.00     3     41.00      0.00 3851748 2988536  37.31      0.00      4.00      0.00  game
 1683601095     0         0     10201    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__game
 1683601095     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988536  37.31      0.00      4.00      0.00  |__log_f
 1683601095     0         0     10206    1.00    0.00    0.00    1.00     0     20.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__timer
 1683601095     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__net
 1683601095     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__connector
 1683601095     0         0     10209   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__0-M
 1683601095     0         0     10210   19.00    0.00    0.00   19.00     0      5.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__1-B
 1683601095     0         0     10211   23.00    0.00    0.00   23.00     2      5.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__2-B
 1683601095     0         0     10212   19.00    0.00    0.00   19.00     0      5.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__3-B
 1683601095     0         0     10238    3.00    0.00    0.00    3.00     3      1.00      0.00 3851748 2988536  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601096     0     10201         0   96.00    0.00    0.00   96.00     2     48.00      0.00 3851748 2988376  37.31      0.00      4.00      0.00  game
 1683601096     0         0     10201    1.00    0.00    0.00    1.00     2      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__game
 1683601096     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988376  37.31      0.00      4.00      0.00  |__log_f
 1683601096     0         0     10206    0.00    0.00    0.00    0.00     2     17.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__timer
 1683601096     0         0     10207    0.00    1.00    0.00    1.00     1      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__net
 1683601096     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__connector
 1683601096     0         0     10209   23.00    0.00    0.00   23.00     1     15.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__0-M
 1683601096     0         0     10210   27.00    0.00    0.00   27.00     0      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__1-B
 1683601096     0         0     10211   20.00    0.00    0.00   20.00     0      4.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__2-B
 1683601096     0         0     10212   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__3-B
 1683601096     0         0     10238    3.00    0.00    0.00    3.00     2      2.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601097     0     10201         0  100.00    0.00    0.00  100.00     3     39.00      0.00 3851748 2988328  37.31      0.00      4.00      0.00  game
 1683601097     0         0     10201    1.00    0.00    0.00    1.00     3      0.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__game
 1683601097     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988328  37.31      0.00      4.00      0.00  |__log_f
 1683601097     0         0     10206    0.00    1.00    0.00    1.00     2     19.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__timer
 1683601097     0         0     10207    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__net
 1683601097     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__connector
 1683601097     0         0     10209   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__0-M
 1683601097     0         0     10210   25.00    0.00    0.00   25.00     0      5.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__1-B
 1683601097     0         0     10211   23.00    0.00    0.00   23.00     3      5.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__2-B
 1683601097     0         0     10212   25.00    0.00    0.00   25.00     2      5.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__3-B
 1683601097     0         0     10238    4.00    0.00    0.00    4.00     2      0.00      0.00 3851748 2988328  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601098     0     10201         0   99.00    0.00    0.00   99.00     1     50.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  game
 1683601098     0         0     10201    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__game
 1683601098     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__log_f
 1683601098     0         0     10206    0.00    0.00    0.00    0.00     2     18.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__timer
 1683601098     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__net
 1683601098     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__connector
 1683601098     0         0     10209   21.00    0.00    0.00   21.00     3     15.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__0-M
 1683601098     0         0     10210   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__1-B
 1683601098     0         0     10211   26.00    0.00    0.00   26.00     3      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__2-B
 1683601098     0         0     10212   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__3-B
 1683601098     0         0     10238    2.00    0.00    0.00    2.00     2      2.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
